"activity_date","source_type","fleet_display_name","ahs_mode","actual_tonnes","cycle_count","source_truck_count_observed","truck_count","calendar_hours","not_required_hours","required_hours","cyclone_standby_hours","scheduled_maintenance_hours","unscheduled_maintenance_hours","available_hours","operational_standby_hours","operating_hours","operating_delay_hours","payload_from_quantity_per_cycle","quantity_reporting_avg","payload","loaded_distance_km","loaded_speed_kph","empty_distance_km","empty_speed_kph","queue_load_minutes","spot_load_minutes","loaded_travel_minutes","truck_loading_minutes","queue_dump_minutes","spot_dump_minutes","dumping_minutes","empty_travel_minutes","plan_model_scope","source_gross_cycle_minutes","source_availability_pct"
"2025-05-01","stmp","CAT793","Plan","551432.9232101428","2297.637180042258","",,"","","",,"","","","","","","240.00000000000037","240.00000000000037","240.00000000000037","3.5345771474426875","25.9470867434252","3.5345771474426875","30.66751992547452","","0.8159094851824423","8.173350285665476","2.589656457672819","","0.9850524001493485","0.7097179739580506","6.915284619099496","direct_physical","22.132491041014216",""
"2025-05-01","stmp","EH4000","Plan","196084.26797834528","852.5402955580242","",,"","","",,"","","","","","","229.99999999999966","229.99999999999966","229.99999999999966","2.537372011859224","27.260441905079052","2.537372011859224","31.322050363097148","","0.5524107048510691","5.5847341448704935","4.404417608348867","","1.8237189313877715","0.8999999999999999","4.860547727454059","direct_physical","19.17493669376308",""
"2025-05-01","stmp","EH5000","Plan","311421.2006877004","1066.5109612592453","",,"","","",,"","","","","","","292.00000000000074","292.00000000000074","292.00000000000074","3.0620369359154145","22.693416138413898","3.062036935915415","29.325860297959473","","0.6791635293499165","8.095837798696698","2.460287338896284","","0.7308223213400697","1.2199999999999998","6.2648534190728755","direct_physical","21.46264523325684",""
"2025-05-02","stmp","CAT793","Plan","525012.3434263187","2187.5514309429927","",,"","","",,"","","","","","","240.0000000000002","240.0000000000002","240.0000000000002","3.4066941747009607","25.37202382138059","3.4066941747009607","29.944821784186146","","0.8355912815394296","8.056182349545631","2.576621680313018","","1.0289599559097937","0.7121408806807853","6.8259431281705645","direct_physical","22.06167792072616",""
"2025-05-02","stmp","EH4000","Plan","188891.82258939213","821.268793866921","",,"","","",,"","","","","","","230.00000000000037","230.00000000000037","230.00000000000037","2.2503780129488695","26.35279694386376","2.25037801294887","30.143779656498747","","0.5540315078799849","5.12365655397243","4.549812421746416","","2.0713640920623884","0.9000000000000002","4.479288341262222","direct_physical","18.652703554444134",""
"2025-05-02","stmp","EH5000","Plan","342503.0503869209","1172.9556520100023","",,"","","",,"","","","","","","292.0000000000002","292.0000000000002","292.0000000000002","2.5879151195180463","21.671893291307516","2.5879151195180468","28.348590807495405","","0.6256153422676229","7.164805819404931","2.4741597511809634","","0.6408044545014823","1.2200000000000009","5.477341298038276","direct_physical","19.514929110766335",""
"2025-05-03","stmp","CAT793","Plan","506538.80492880667","2110.578353870029","",,"","","",,"","","","","","","239.9999999999999","239.9999999999999","239.9999999999999","3.359039193775577","24.68170914596796","3.359039193775576","29.299596989325938","","0.8397793286827322","8.16565621264761","2.6163013168628537","","1.0360361261161808","0.7120912247483844","6.878673167414486","direct_physical","22.271410194938085",""
"2025-05-03","stmp","EH4000","Plan","182594.83624886008","793.8905923863432","",,"","","",,"","","","","","","230.00000000000145","230.00000000000145","230.00000000000145","2.16851165383253","25.260817358660464","2.16851165383253","28.827209706595507","","0.5542109803903212","5.150692370029128","4.553614100851442","","2.10502342284647","0.8999999999999997","4.513468370828245","direct_physical","18.743304146990823",""
"2025-05-03","stmp","EH5000","Plan","344735.4333571816","1180.6007991684312","",,"","","",,"","","","","","","291.9999999999998","291.9999999999998","291.9999999999998","2.5370285354153044","21.806695355017812","2.5370285354153044","27.88052040668348","","0.6449651599667835","6.980503448446232","2.4838332990752265","","0.6533868888684006","1.22","5.459787331961992","direct_physical","19.388557431997196",""
"2025-05-04","stmp","CAT793","Plan","524520.2574189506","2185.501072578958","",,"","","",,"","","","","","","240.00000000000028","240.00000000000028","240.00000000000028","3.21067496950698","24.58062880566487","3.21067496950698","29.123964555982184","","0.8299500216247899","7.837085848919484","2.575489237282017","","0.9694098495835763","0.7114765667804375","6.6145011885358045","direct_physical","21.54545271493426",""
"2025-05-04","stmp","EH4000","Plan","188849.91121690752","821.0865705082931","",,"","","",,"","","","","","","230.00000000000014","230.00000000000014","230.00000000000014","2.1055558376241565","24.794405428336145","2.1055558376241565","28.342243477910507","","0.5533964434005264","5.095236125850795","4.486446430111918","","2.0532566222855526","0.9","4.457422375751997","direct_physical","18.549521600976583",""
